DogID,Energy_A,Energy_G,Peak_A,Peak_G,Cross_Mean_A,Cross_Mean_G,ANorm,GNorm,FilteredANorm,FilteredGNorm,Behavior,F1_Score
47.0,2.2062052061638248e-05,0.3621117755151205,0.19,0.195,80.0,82.0,0.8482413074827233,74.68035350517206,-0.0013580635767722294,0.40026385289429034,3,0.8053970105411595
47.0,1.8683224352245556e-05,0.25816711894856287,0.195,-0.19,78.0,80.0,0.8314735089165499,70.71478466682487,-0.0039269350082014425,-0.052595483882482565,3,0.8053970105411595
47.0,3.171754948425832e-06,0.18183405308243722,0.20500000000000002,0.195,80.0,76.0,0.8337414492694962,61.99051342174506,0.00027737603874508404,-0.5532680008740193,3,0.8053970105411595
47.0,2.225822025757851e-06,0.027189838645488882,0.2,0.185,80.0,78.0,0.8490895617618909,52.45001695458117,0.004533584462926912,-0.25879357445124207,3,0.8053970105411595
47.0,1.1999441838048472e-05,0.5317400559153337,0.20500000000000002,-0.21,80.0,78.0,0.8440488031660255,46.72081012736261,0.0013990288459766853,0.5049475433463129,3,0.8053970105411595
47.0,1.9179565591835177e-05,0.45978124949506455,0.195,0.20500000000000002,80.0,82.0,0.8495501502707182,42.285077483101865,-0.0046607413211958906,0.5760913836695885,3,0.8053970105411595
47.0,2.56443177528217e-05,0.21125007199808934,-0.19,0.195,80.0,84.0,0.9195436873063726,32.736303847645,-0.00369354537835985,-0.2303450417618222,3,0.8053970105411595
47.0,1.5094109430455132e-05,0.15626544274444215,0.21,0.185,80.0,78.0,1.017444967790396,31.310144503262165,0.00356652656436908,-0.7201815964744512,3,0.8053970105411595
47.0,3.194375802379666e-05,1.4527150973752094,0.195,-0.19,78.0,78.0,1.0535392358588265,43.324560558866295,0.005887457896601241,-0.14719022396469933,3,0.8053970105411595
47.0,1.9809363053163534e-05,1.854773454357299,0.21,0.2,80.0,82.0,1.013964560060656,51.43902614807408,-0.0009974083102846643,0.6040204808588509,3,0.8053970105411595
47.0,3.871911674050199e-05,0.7564966246214118,-0.20500000000000002,0.19,78.0,78.0,0.9215846289006778,49.878536726528246,-0.00691055678191248,0.4220378463294209,3,0.8053970105411595
47.0,1.7275897527633367e-05,2.244059390491333,0.185,0.19,76.0,76.0,0.8289105092191799,41.13113190197369,-0.0024912001406331144,-0.317429805536608,3,0.8053970105411595
47.0,5.856266130696169e-06,0.8705625219898702,0.21,0.20500000000000002,80.0,80.0,0.783362571889288,34.98379723166959,0.00593766995494797,-0.4708700954306306,3,0.8053970105411595
47.0,4.8630490471567e-06,0.9209331573603886,0.19,0.2,82.0,78.0,0.7832130367205336,41.42079951412181,0.005597068072254396,0.04127260524538039,3,0.8053970105411595
47.0,4.134090641716726e-06,0.9902538681822484,0.19,0.195,82.0,78.0,0.7976017333864063,54.980179321923686,-0.0031071016007329522,0.3132440846379642,3,0.8053970105411595
47.0,5.3090060298827024e-06,0.22467244769475195,0.2,-0.185,82.0,76.0,0.920302433334825,64.161889648433,-0.007125464957783958,0.05916576185351339,3,0.8053970105411595
47.0,5.60671510658813e-06,0.6714154686181137,-0.20500000000000002,0.19,78.0,78.0,1.168853988555029,72.97327081494525,-0.000689784391442157,-0.10874251155185062,3,0.8053970105411595
47.0,3.7217934681595176e-05,1.0966154322635198,-0.19,0.195,78.0,82.0,1.3602256457731563,83.8283874038331,0.006378334985125509,0.042665505104180976,3,0.8053970105411595
47.0,3.122234140304759e-05,0.7253243988938721,0.195,0.19,78.0,78.0,1.4267201316519649,76.68428445762908,0.004000881119123128,0.04033143256741391,3,0.8053970105411595
47.0,9.348684890181616e-06,0.24987299792666742,0.21,0.195,80.0,80.0,1.4261439297872427,55.805265049359335,-0.0036575198018636984,-0.2083417197268975,3,0.8053970105411595
47.0,2.1218735005599636e-05,0.44318783292016106,0.2,0.19,80.0,80.0,1.3688703658571908,42.720077774141444,-0.005528245897208969,-0.16053603276733913,3,0.8053970105411595
47.0,1.0368165920543746e-05,0.3587760017117463,0.2,0.19,80.0,80.0,1.2557593384171983,38.502205291456406,0.00023549970318022847,0.26356016403635163,3,0.8053970105411595
47.0,2.3042929477362944e-06,0.2886611506294053,0.2,0.20500000000000002,78.0,78.0,1.1636757695930597,34.91984690685629,0.004974811247499303,0.3765612438300071,3,0.8053970105411595
47.0,9.185079261802716e-06,0.39931340513641206,0.2,-0.195,78.0,78.0,1.119057651299521,36.09129285702623,0.002594863780077371,-0.11033771093419856,3,0.8053970105411595
47.0,1.3186916678567369e-05,0.35932087865933865,0.2,0.195,78.0,80.0,1.1009975323282972,50.00273600481665,-0.002766462671901548,-0.5042525561545312,3,0.8053970105411595
47.0,1.2095247731324182e-05,0.40654668780168335,0.19,0.2,78.0,80.0,1.1178930385994001,64.25689363295118,-0.0037441666409722815,-0.18320839688441878,3,0.8053970105411595
47.0,2.0000650378388503e-05,0.15648674886781158,-0.195,0.195,78.0,80.0,1.1405073296941146,66.44674440989768,0.00014830914147765433,0.42093798740158783,3,0.8053970105411595
47.0,7.201400341670383e-05,0.885331072906509,0.19,0.195,76.0,78.0,1.1276530597741488,57.93651430681202,0.003087750894933761,0.44362672476770104,3,0.8053970105411595
47.0,4.8381269429019036e-05,0.33142254548260097,0.19,0.19,78.0,76.0,1.0903490887605676,43.453047256658124,0.0016355393231609209,-0.15191607738303428,3,0.8053970105411595
47.0,2.125244421366485e-05,0.4529482852765351,0.19,0.195,76.0,80.0,1.0668083345329658,26.41525336826957,-0.0013720612408981857,-0.5189820820861784,3,0.8053970105411595
47.0,1.7456007581517886e-05,0.22746050390152545,0.19,-0.19,76.0,78.0,1.0759957361741728,15.508576144279138,-0.00193026206192017,-0.14701561855432776,3,0.8053970105411595
47.0,3.1535623851740126e-05,0.4285979512264683,0.19,0.2,80.0,78.0,1.1080803072571048,19.828349354970953,-0.0002249608088121342,0.3962869034788935,3,0.8053970105411595
47.0,7.736125333787528e-06,0.2982515793966068,0.215,0.19,82.0,80.0,1.1239748704824322,22.85169805027079,0.0009453916429564974,0.31373867320016346,3,0.8053970105411595
47.0,7.695756408952779e-05,0.953688134336282,0.19,0.2,78.0,78.0,1.1256248280444068,22.01373301733643,0.00066825855336961,-0.21325512540586478,3,0.8053970105411595
47.0,9.14131074510614e-05,0.9764632251834265,0.2,0.2,80.0,82.0,1.1081913790149245,24.58361077621719,0.00026627198817337077,-0.3314119954994171,3,0.8053970105411595
47.0,1.4620039347728105e-05,0.9431372155203502,0.2,-0.185,78.0,82.0,1.0711397796086186,32.285580979050415,0.0002380906524577505,0.10412465866871246,3,0.8053970105411595
47.0,1.7645740177767197e-05,0.5191172124642479,0.21,0.20500000000000002,80.0,78.0,1.0337387235568762,40.84925950255835,-0.0004118318880943718,0.30412878271797966,3,0.8053970105411595
47.0,2.266655370504315e-05,0.5466181764441962,0.20500000000000002,0.195,84.0,76.0,1.0034458648646671,47.414067487001546,-0.0015275388697213166,-0.10555449090043735,3,0.8053970105411595
47.0,9.379345592209016e-06,0.4696592959193775,0.195,0.19,80.0,76.0,0.9731241447549229,50.497106725034975,-0.0009953496725142162,-0.38828659960447937,3,0.8053970105411595
47.0,1.0794021212205981e-05,0.3658569919307729,0.185,0.21,76.0,78.0,0.9489813765859686,53.10136096248357,0.0017532781782883227,0.07618068783802556,3,0.8053970105411595
47.0,1.6921076580030003e-05,0.27275323782774435,0.2,0.20500000000000002,78.0,82.0,0.9333716317394696,59.208320526511905,0.003248569548407937,0.5987520005055932,3,0.8053970105411595
47.0,4.5279227846399054e-05,1.1198714419059381,-0.195,0.20500000000000002,78.0,80.0,0.9076013773303785,66.6448612765652,0.00012771428641751939,0.16627119968477835,3,0.8053970105411595
47.0,1.7987936002038025e-05,0.34831253704202747,0.195,0.2,76.0,80.0,0.8596985308525309,73.58962440678438,-0.004595564545286411,-0.7585864080631679,3,0.8053970105411595
47.0,6.018529969655089e-05,0.9649560000680117,0.19,0.19,74.0,76.0,0.7746602453217797,77.11166235880818,-0.00377527548176919,-0.6636905864079524,3,0.8053970105411595
47.0,3.977730960759416e-06,0.435308828923514,0.19,0.19,76.0,78.0,0.7042948947798784,77.1767821200043,0.0032963829915648615,0.6131497565452075,3,0.8053970105411595
47.0,1.1412338094482949e-05,0.1398568731151878,0.2,0.2,78.0,80.0,0.7001546919117232,71.68121590180715,0.007270262150321049,1.2382693363765802,3,0.8053970105411595
47.0,1.3962897087311961e-05,0.7504441991554928,0.195,0.185,80.0,80.0,0.7430865258400262,62.519015041172146,0.0009491906065447126,0.0006797713606031784,3,0.8053970105411595
47.0,9.210583923999648e-06,1.4887285336602845,0.195,0.195,80.0,78.0,0.8121928897035482,54.81606433975724,-0.008296839140510524,-1.5159846921774982,3,0.8053970105411595
47.0,3.4308857776558873e-06,1.0223623634467653,0.21,0.19,80.0,78.0,0.8875208633164631,55.46742867515286,-0.006737695586567973,-0.938698857002942,3,0.8053970105411595
47.0,1.160732017310109e-05,0.5424223274602913,0.20500000000000002,-0.19,82.0,78.0,0.9293660192841139,60.963951419700194,0.00522130833644729,1.1954414058510658,3,0.8053970105411595
47.0,0.0001283351515393412,4.372023212377889,0.195,-0.195,80.0,78.0,0.8948579341297701,62.04259251098656,0.011024184620957871,1.7970234674594523,3,0.8053970105411595
47.0,3.888804548427152e-05,0.7379552627297659,0.195,-0.20500000000000002,78.0,82.0,0.8151370017671876,51.73398637883385,0.001162130784923255,-0.2578876370171808,3,0.8053970105411595
47.0,2.3165709620021187e-05,0.2886414804734186,0.195,0.2,80.0,80.0,0.8158476238379321,36.49744355764969,-0.011298187693301896,-2.1128154476918137,3,0.8053970105411595
47.0,2.092052705026964e-05,0.6578694711324912,0.2,-0.19,78.0,78.0,0.9985688960682683,37.01076716171386,-0.008217466393110944,-0.9601519691560172,3,0.8053970105411595
47.0,1.9686082978451148e-05,0.6977052308887862,0.2,0.195,80.0,78.0,1.327268814893577,54.3410742265633,0.0067984314990073465,1.6427336851358265,3,0.8053970105411595
47.0,2.4655533854654985e-05,0.3521694311827619,-0.195,0.19,78.0,78.0,1.5732417623467794,57.63613208806272,0.012555097861485925,1.9148477968146242,3,0.8053970105411595
47.0,3.361504646370499e-05,1.0329269704101804,0.2,0.2,76.0,78.0,1.6159613559135626,48.211363086504086,0.0007315091676356313,-0.5435150645194782,3,0.8053970105411595
47.0,0.00022614558275214024,2.4960878951523644,0.195,0.19,78.0,76.0,1.5323983768093727,48.56266645798216,-0.011947957784087922,-2.1669871283273694,3,0.8053970105411595
47.0,3.040225584368202e-05,0.3281801019505422,-0.20500000000000002,0.195,80.0,78.0,1.4224320064231541,60.48892263908565,-0.00779121984392357,-0.7076774764880817,3,0.8053970105411595
47.0,2.535891325110089e-05,0.9930149557136534,-0.195,-0.195,78.0,78.0,1.3268771936012014,68.07770988004751,0.006880941165795532,1.6202715866973396,3,0.8053970105411595
47.0,5.18191241166086e-06,0.20712851011189454,0.19,0.20500000000000002,78.0,82.0,1.2582644635814841,64.07729719212284,0.011497068020028998,1.570991708609023,3,0.8053970105411595
47.0,1.378144641638753e-05,0.2837568806020439,-0.195,0.195,78.0,80.0,1.2093363242514465,51.326976929471954,0.00036683588838492095,-0.5575212977411828,3,0.8053970105411595
47.0,1.8644142260524134e-05,0.21345827191611708,0.2,-0.195,82.0,76.0,1.1815067077719026,39.71414909831531,-0.010454612658728988,-1.7147432409496854,3,0.8053970105411595
47.0,5.475784535871262e-06,0.328356713903091,-0.19,-0.195,80.0,78.0,1.187338822937244,33.08815080931474,-0.006487279096916223,-0.5113801475956611,3,0.8053970105411595
47.0,3.380711951015114e-05,0.7029658003069609,0.2,0.2,80.0,78.0,1.1959528387716634,31.044884810883,0.00575558751469106,1.1861388834381636,3,0.8053970105411595
47.0,0.00014948143050210608,3.8042932720857814,0.195,0.20500000000000002,80.0,82.0,1.1686574066530362,29.325917190133865,0.009256449951349222,1.1498780053022406,3,0.8053970105411595
47.0,3.485946445259771e-05,1.2795246699716296,0.195,0.2,80.0,78.0,1.1184766821105392,29.913081932225808,0.00020120304036554384,-0.320998776862526,3,0.8053970105411595
47.0,2.4993135899695078e-05,2.540423889525186,0.2,0.2,84.0,78.0,1.034655246758552,28.431773569951293,-0.008169123694182795,-1.1846692272436292,3,0.8053970105411595
47.0,1.0741464070485305e-05,0.21940751725660787,0.21,0.2,82.0,82.0,0.9780261468416884,24.866790842759606,-0.004901980941587114,-0.4644611694100596,3,0.8053970105411595
47.0,2.212108253951929e-05,0.4783834727832935,0.195,-0.195,80.0,80.0,0.9437069573336841,20.379255312368947,0.004365995918566911,0.7294258021839242,3,0.8053970105411595
47.0,1.530004499418074e-05,0.46385886539913,0.195,0.195,80.0,78.0,0.9102892044119825,17.999267894797555,0.006794813689206977,0.8677991900470721,3,0.8053970105411595
47.0,7.383788619701683e-06,0.274404307981747,0.21,0.195,80.0,76.0,0.890708305914456,18.518211923249957,0.00014104543552271757,-0.08812447813092335,3,0.8053970105411595
47.0,1.2236246239537645e-05,0.2766074133502398,0.20500000000000002,0.2,78.0,78.0,0.8900508863840314,19.50452975944527,-0.005781594344691039,-0.8317189594886321,3,0.8053970105411595
47.0,2.256197069672109e-05,0.5818952114434361,0.185,0.195,78.0,78.0,0.8907381291142756,23.88495423505628,-0.0035753546685507436,-0.4587194870355153,3,0.8053970105411595
47.0,1.0013661757580739e-05,0.2891954843527466,0.2,0.2,80.0,78.0,0.8630018781462762,31.79041335036665,0.0027495465636233926,0.4596779641265004,3,0.8053970105411595
47.0,4.879639269784906e-06,0.1978354026819411,0.19,0.2,82.0,78.0,0.8182316543944019,40.89373964090647,0.004791081956324115,0.7191875154197948,3,0.8053970105411595
47.0,1.3378436051040927e-05,0.5362028578246567,0.19,0.19,78.0,76.0,0.8022409175029656,48.30133747853369,0.0007802205284763543,0.041786781666860784,3,0.8053970105411595
47.0,1.8942057191820584e-05,0.47446018643450044,0.2,0.195,80.0,78.0,0.8298269928201902,55.33752016341595,-0.003656924318090892,-0.6479571978170905,3,0.8053970105411595
47.0,7.0651010575051605e-06,0.27888928067395513,0.20500000000000002,0.2,80.0,80.0,0.8648638060058936,60.34269396576475,-0.003379039597378124,-0.4724938941492005,3,0.8053970105411595
47.0,7.329493421501401e-06,0.19101764967174176,0.2,0.20500000000000002,80.0,80.0,0.8888014884359723,62.161156880535145,0.0007596186089021373,0.3079394796863214,3,0.8053970105411595
47.0,8.950843863393182e-06,0.20686835681680002,0.195,0.20500000000000002,80.0,80.0,0.8938147074802472,62.48027166243423,0.003856860362695218,0.6881230535861078,3,0.8053970105411595
47.0,4.535470562095434e-06,0.3014600668612119,0.19,0.20500000000000002,78.0,82.0,0.8912656724321878,61.95645949330705,0.0024934769530746085,0.1847185815747471,3,0.8053970105411595
47.0,1.975076197555988e-06,0.6295717941937496,-0.21,0.2,78.0,80.0,0.8964971013360835,59.91952557366745,-0.0019026394389643584,-0.5854742480713954,3,0.8053970105411595
47.0,9.212320270289936e-06,0.539175725987172,0.20500000000000002,0.2,76.0,80.0,0.9330867401640643,53.5941182002552,-0.004420528537037513,-0.6412982949964036,3,0.8053970105411595
47.0,2.5309429435917183e-05,1.7842016335126925,0.195,0.195,78.0,80.0,0.9969990511615344,41.93382000293298,-0.0016781734930155408,0.16740412835014523,3,0.8053970105411595
47.0,0.00010398927435092019,0.9957070085054963,0.2,0.19,78.0,78.0,1.0359755361754446,30.352889971542428,0.00378552139033997,0.8660718576666608,3,0.8053970105411595
47.0,5.179936816045224e-05,1.973745955999742,0.2,-0.19,76.0,78.0,1.0588247941118494,25.926727738926136,0.005181438720801747,0.45722757422394844,3,0.8053970105411595
47.0,2.9947047869135752e-05,1.7507493978828075,0.21,-0.185,80.0,76.0,1.0435281993089598,29.06100554409422,-0.0004129897570439287,-0.6950106962691238,3,0.8053970105411595
47.0,9.78170406002721e-06,1.1159500666783786,-0.20500000000000002,0.195,80.0,76.0,0.9552242530882473,37.31170693484742,-0.006585648415306012,-1.0532872413405323,3,0.8053970105411595
47.0,6.622046848849417e-06,0.21378476640586117,0.20500000000000002,0.2,82.0,76.0,0.8327950097286847,47.03261108925101,-0.004409023003238369,0.09643433185464625,3,0.8053970105411595
47.0,7.4398231722645615e-06,0.43151956949472214,0.21,0.195,82.0,78.0,0.7487377703502074,52.499143569373246,0.004607711639925301,1.325760846284124,3,0.8053970105411595
47.0,6.640740181889944e-06,0.21295912737680084,0.2,0.21,80.0,76.0,0.7314439882540563,51.16956443169234,0.00828803777733296,0.7528732743212461,3,0.8053970105411595
47.0,9.28029346828804e-06,0.32611779277336583,0.195,-0.185,78.0,78.0,0.7634374660821932,43.36577104806007,0.0002984382381198719,-1.0735680521174058,3,0.8053970105411595
47.0,1.0142976808312181e-05,0.38424207275278266,0.185,0.2,76.0,80.0,0.8778276512505174,29.6593834419951,-0.009102932856629989,-1.51649703402442,3,0.8053970105411595
47.0,1.3510180984550508e-05,0.15547125259913835,0.19,-0.21,78.0,80.0,1.0978456126906007,26.486305879946904,-0.0062360080965303795,0.31322363305958373,3,0.8053970105411595
47.0,8.352213458690008e-06,0.15424291490679565,0.2,0.195,78.0,80.0,1.3498719519972995,42.84116067649265,0.005846676355388384,1.8403746589722259,3,0.8053970105411595
47.0,1.0390751728428306e-05,0.17794120527355553,0.19,0.195,78.0,80.0,1.4661871396223607,43.283999286927184,0.010365176172535424,0.6882766558030541,3,0.8053970105411595
47.0,3.6205780242775604e-05,0.18272926500944892,0.2,0.20500000000000002,78.0,82.0,1.457964772488348,25.418634743167797,0.00042949712095361354,-1.5358908135203246,3,0.8053970105411595
47.0,1.2721342914264801e-05,0.9197784638386256,0.19,0.19,78.0,82.0,1.391221359822009,35.87164710754014,-0.010475784972240176,-1.5153131103505326,3,0.8053970105411595
47.0,9.191120954685435e-06,0.33458263724335524,0.2,0.2,80.0,80.0,1.3152907951973967,43.72175634727285,-0.006990261410666073,0.7051152255039389,3,0.8053970105411595
47.0,7.106017053967598e-06,0.19208343745943665,0.2,-0.195,78.0,80.0,1.2855899650285079,39.48913499452306,0.006363337351316385,1.8170006876738598,3,0.8053970105411595
47.0,7.11984355913121e-06,4.550017608563222,0.19,0.195,80.0,80.0,1.251102015658995,23.804416799270026,0.011075550052002066,0.3025802424369376,3,0.8053970105411595
47.0,1.4119790126171967e-05,0.6366713634189837,0.20500000000000002,0.2,80.0,82.0,1.2134371672884425,11.42010076967734,0.0004447143056366861,-1.485679608120175,3,0.8053970105411595
47.0,1.2629672748953876e-05,0.27243150651063713,0.19,-0.21,82.0,84.0,1.1430626661622711,20.16239958305923,-0.010796584105649367,-1.0660902639824634,3,0.8053970105411595
47.0,5.167026916230878e-06,0.5236740807565546,0.2,0.2,80.0,78.0,1.1042244193681827,23.9772647931962,-0.006987790605358548,0.704772553622949,3,0.8053970105411595
47.0,1.8021244440552678e-05,0.9511698130820085,-0.21,0.19,76.0,80.0,1.1275905439338343,25.73491659541136,0.006420135515707533,1.29848747219374,3,0.8053970105411595
47.0,1.672986364221973e-05,0.5297342645314413,0.19,0.19,78.0,78.0,1.1111911813693447,28.56478069066325,0.010635730937313162,0.14572372365958927,3,0.8053970105411595
47.0,1.1524351872778988e-05,0.5680590050322016,0.215,0.19,78.0,76.0,1.0539908352405156,29.88137094176,8.244202814119657e-05,-0.9963987986502887,3,0.8053970105411595
47.0,2.8690581592921556e-05,4.016635376603394,0.195,0.195,78.0,76.0,1.0259120500135477,30.248633733964482,-0.010161360049926417,-0.7157118129363494,3,0.8053970105411595
47.0,9.159104990877093e-05,2.106612188128707,0.2,0.20500000000000002,78.0,78.0,1.0374824680475327,32.546452384267134,-0.006063630892670404,0.38839236966955704,3,0.8053970105411595
47.0,4.426552508475415e-05,2.303459459124582,0.185,-0.19,76.0,78.0,1.069980554528913,37.131956924980216,0.006043146461244399,0.8348476553632482,3,0.8053970105411595
47.0,3.1835832636426864e-05,1.5329981623245545,0.19,0.195,78.0,80.0,1.098115397491994,41.28328186318149,0.009249424851204228,0.19851159349985406,3,0.8053970105411595
47.0,3.378396077581731e-05,1.1880666593532225,0.2,0.195,80.0,80.0,1.1064842979328717,41.66381809547345,-0.00023549453312279284,-0.5773024480376444,3,0.8053970105411595
47.0,4.1141900382705166e-05,3.252289503172144,-0.195,0.2,80.0,80.0,1.107637418632108,41.14525902639581,-0.008773945878233231,-0.5314349447356594,3,0.8053970105411595
47.0,3.9601779360738986e-05,3.128638557415962,0.20500000000000002,0.195,80.0,78.0,1.1066822352116257,43.44344417549448,-0.004905662582412817,0.15880091925120704,3,0.8053970105411595
47.0,3.8304063964731526e-05,3.616739198203875,0.2,0.2,78.0,78.0,1.0976431312188857,48.109839177656816,0.005317859648391402,0.5519832874402174,3,0.8053970105411595
47.0,0.00010447208672955366,1.6367345574862548,0.19,0.195,78.0,80.0,1.0650959275792957,53.742281210594676,0.007676633301217742,0.20123659297748714,3,0.8053970105411595
47.0,8.475691241273899e-06,0.7411324664887728,-0.19,0.2,78.0,82.0,1.0046488703253489,59.08443065588847,-0.00047405135987498167,-0.35175655433415565,3,0.8053970105411595
47.0,1.8219759844888825e-05,0.6041431437023717,0.195,0.20500000000000002,82.0,84.0,0.9573878900936652,61.93472030979938,-0.0074000168289428524,-0.3802630394798275,3,0.8053970105411595
47.0,1.8219786184062102e-05,0.25055213099251,0.19,0.2,78.0,80.0,0.9209997625032267,62.57053592305453,-0.0038190450646795756,0.08351261877914236,3,0.8053970105411595
47.0,7.15611482100945e-06,0.13159613986414442,-0.185,0.195,80.0,82.0,0.8752863194532403,60.9538067796291,0.004668729902278932,0.380444244278034,3,0.8053970105411595
47.0,1.1472129713505718e-06,0.06045935947069248,0.21,0.2,80.0,82.0,0.8135326945107985,60.07143553933019,0.006167498420259227,0.14379364350483356,3,0.8053970105411595
47.0,3.785188491387631e-06,0.42482690124058897,0.195,0.2,78.0,80.0,0.7428599416538759,59.18654718678251,-0.0008609585902739883,-0.2585332288544283,3,0.8053970105411595
47.0,3.203311502845994e-05,0.7497712608901341,0.2,0.20500000000000002,78.0,78.0,0.6976076174390586,57.5593919005459,-0.0061594749698531785,-0.2762362940012829,3,0.8053970105411595
47.0,2.0118825502938802e-05,0.32634787010375194,-0.19,0.195,80.0,76.0,0.7158935971930466,55.59281213006384,-0.0025889596746173664,0.08548841418052971,3,0.8053970105411595
47.0,5.5642155503097725e-06,0.1586837492375955,0.195,0.2,82.0,78.0,0.778406886908126,53.11773962966424,0.0041976940792537625,0.3130966389233014,3,0.8053970105411595
47.0,1.8998713235690027e-06,0.05844867173463127,0.21,-0.21,82.0,80.0,0.828882816191167,52.283231962387696,0.004530847627453704,0.09823413431011258,3,0.8053970105411595
47.0,4.453978558350619e-06,0.3409404483521278,0.20500000000000002,0.2,80.0,80.0,0.8644520207998823,54.21767407135237,-0.0014508217059298347,-0.254107791804123,3,0.8053970105411595
47.0,0.0003318485582188681,8.332296257991615,0.2,0.2,80.0,80.0,0.9070396881002506,56.48720794188611,-0.0047632527306138905,-0.25114779918860114,3,0.8053970105411595
47.0,3.454330019717281e-05,1.065861756853848,-0.195,0.2,78.0,80.0,0.9286429008251773,55.163968002353045,-0.0010213943240237164,0.10934372469153048,3,0.8053970105411595
47.0,2.2623017537069514e-05,0.18156611544381712,0.195,0.20500000000000002,78.0,80.0,0.9568038295000705,51.54165431286433,0.0036976110138035936,0.32717486328875517,3,0.8053970105411595
47.0,2.3800352667949523e-05,0.8805655321265476,0.195,0.19,80.0,78.0,0.9509804359375644,44.799973647757085,0.0025305823800307915,0.08885792141127823,3,0.8053970105411595
47.0,9.249954720907987e-05,4.326177189992515,0.185,0.195,78.0,78.0,0.9137852707430778,37.693646170160584,-0.0021269958801795573,-0.28299584802862143,3,0.8053970105411595
47.0,1.0262225763378013e-05,0.6857644610580889,0.185,0.19,78.0,80.0,0.8957604718120799,36.554354411020384,-0.0030346093537309765,-0.26937132892376414,3,0.8053970105411595
47.0,1.1184291945227711e-05,0.10272629334821938,0.19,0.20500000000000002,80.0,80.0,0.9133330125277418,38.946267417386984,0.0006729969572672017,0.11535639764934377,3,0.8053970105411595
47.0,3.623568150436903e-06,0.21825263594316385,0.20500000000000002,0.19,80.0,80.0,0.9306543148838886,40.76426798463299,0.002866397233808436,0.34236480168695727,3,0.8053970105411595
47.0,1.085766255044215e-05,0.08055641190176353,-0.195,0.2,78.0,78.0,0.9487322584501909,41.011903364497655,0.0004135947842611399,0.10839887539590959,3,0.8053970105411595
47.0,4.717670861682346e-06,0.1256378276271702,0.20500000000000002,0.185,80.0,78.0,0.9928555776597118,40.74616946179708,-0.002415091921059705,-0.25958001207958076,3,0.8053970105411595
47.0,5.2532167707304656e-06,0.0954632507270207,0.195,0.2,78.0,78.0,1.0696754559253008,41.052940293133524,-0.0012426086079085478,-0.27796413143844134,3,0.8053970105411595
47.0,4.6606676018362255e-06,0.2531973270890365,-0.195,0.185,78.0,78.0,1.1403345564973466,41.67396555272931,0.0017948210168992234,0.049563317377554275,3,0.8053970105411595
47.0,5.051864658737339e-06,0.16883162473738156,0.2,0.20500000000000002,82.0,78.0,1.1859353335346747,42.40222038615886,0.0019530636419506286,0.2900912157803107,3,0.8053970105411595
47.0,4.511300936526604e-06,0.09238819207820914,0.20500000000000002,0.20500000000000002,82.0,80.0,1.2204854931812996,39.515446463728054,-0.0008484201075395238,0.17064774114796047,3,0.8053970105411595
47.0,1.0399679324027755e-05,0.06903919049694791,0.2,0.20500000000000002,80.0,82.0,1.2486064931102192,36.72080364792413,-0.0023738891723891127,-0.13121943396206145,3,0.8053970105411595
47.0,1.7320468616775545e-05,0.21027418976517864,-0.19,0.195,78.0,78.0,1.2155087322705667,37.339403696406976,-0.0004408040119094669,-0.27054272518823774,3,0.8053970105411595
47.0,4.814097824650875e-05,1.2652751492966507,0.19,0.195,76.0,78.0,1.1392112664207636,38.801323482293604,0.002218683967950862,-0.11450798519119489,3,0.8053970105411595
47.0,1.012229055876177e-05,0.30792056974449955,0.2,-0.195,80.0,78.0,1.062464067672879,42.17198347848729,0.0018900336866727132,0.1744231318757604,3,0.8053970105411595
47.0,7.5046253646907226e-06,0.20871247711537877,-0.19,0.21,80.0,78.0,1.002050571482797,49.275790438861215,-0.001136829041496071,0.2951349025778643,3,0.8053970105411595
47.0,7.75738002487738e-06,0.14768467834366816,0.20500000000000002,0.2,78.0,76.0,0.978874600539824,56.46359330639581,-0.0028557081513470722,0.07501917340090529,3,0.8053970105411595
47.0,6.78591300289356e-06,0.21497432948134204,0.2,0.19,80.0,76.0,1.0147269054942811,60.673769269217395,-0.000724801841220604,-0.2871915200494056,3,0.8053970105411595
47.0,2.048097828832457e-06,0.1187801270510181,0.2,0.195,80.0,80.0,1.0600324724299723,61.081041118889694,0.0026967656542610722,-0.3386619428474931,3,0.8053970105411595
47.0,3.250692706484185e-06,0.02097852691350069,0.2,0.2,78.0,82.0,1.094538678478746,58.63179317275232,0.0026996956939693817,0.06969061741528405,3,0.8053970105411595
47.0,7.168953082015292e-06,0.19540546934579828,0.2,0.21,76.0,80.0,1.1106026449707385,54.604095438047665,-0.0011794008253336338,0.45747446270708997,3,0.8053970105411595
47.0,2.887807563697901e-05,0.46521930071879364,-0.185,0.195,80.0,78.0,1.1007822180994749,49.57772239429746,-0.0038550171828814236,0.26101757498632205,3,0.8053970105411595
47.0,7.551750358430568e-06,0.19640752292409702,0.21,0.19,82.0,78.0,1.0972980213934589,47.33897421673542,-0.0012771008814024527,-0.33443964479068267,3,0.8053970105411595
47.0,1.8046700454316477e-05,0.35649050380776154,0.19,0.19,78.0,78.0,1.08860000417325,50.546473393529105,0.0034415206969600426,-0.524868184484392,3,0.8053970105411595
47.0,4.211463199451234e-06,0.23792822810224695,0.21,0.19,78.0,76.0,1.0785978539172976,58.619815277399574,0.003643239697573265,0.012119702035309097,3,0.8053970105411595
